timestamp,parking_id,capacity,occupancy,available_spaces,occupancy_rate,hour,weekday
2024-03-20 00:00:00,PARK_05,128,27,101,0.211,0,2
2024-03-20 00:30:00,PARK_05,128,31,97,0.242,0,2
2024-03-20 01:00:00,PARK_05,128,19,109,0.148,1,2
2024-03-20 01:30:00,PARK_05,128,27,101,0.211,1,2
2024-03-20 02:00:00,PARK_05,128,28,100,0.219,2,2
2024-03-20 02:30:00,PARK_05,128,39,89,0.305,2,2
2024-03-20 03:00:00,PARK_05,128,44,84,0.344,3,2
2024-03-20 03:30:00,PARK_05,128,41,87,0.32,3,2
2024-03-20 04:00:00,PARK_05,128,45,83,0.352,4,2
2024-03-20 04:30:00,PARK_05,128,46,82,0.359,4,2
2024-03-20 05:00:00,PARK_05,128,30,98,0.234,5,2
2024-03-20 05:30:00,PARK_05,128,40,88,0.312,5,2
2024-03-20 06:00:00,PARK_05,128,58,70,0.453,6,2
2024-03-20 06:30:00,PARK_05,128,60,68,0.469,6,2
2024-03-20 07:00:00,PARK_05,128,69,59,0.539,7,2
2024-03-20 07:30:00,PARK_05,128,63,65,0.492,7,2
2024-03-20 08:00:00,PARK_05,128,76,52,0.594,8,2
2024-03-20 08:30:00,PARK_05,128,75,53,0.586,8,2
2024-03-20 09:00:00,PARK_05,128,70,58,0.547,9,2
2024-03-20 09:30:00,PARK_05,128,83,45,0.648,9,2
2024-03-20 10:00:00,PARK_05,128,78,50,0.609,10,2
2024-03-20 10:30:00,PARK_05,128,91,37,0.711,10,2
2024-03-20 11:00:00,PARK_05,128,85,43,0.664,11,2
2024-03-20 11:30:00,PARK_05,128,90,38,0.703,11,2
2024-03-20 12:00:00,PARK_05,128,88,40,0.688,12,2
2024-03-20 12:30:00,PARK_05,128,80,48,0.625,12,2
2024-03-20 13:00:00,PARK_05,128,75,53,0.586,13,2
2024-03-20 13:30:00,PARK_05,128,87,41,0.68,13,2
2024-03-20 14:00:00,PARK_05,128,74,54,0.578,14,2
2024-03-20 14:30:00,PARK_05,128,66,62,0.516,14,2
2024-03-20 15:00:00,PARK_05,128,73,55,0.57,15,2
2024-03-20 15:30:00,PARK_05,128,70,58,0.547,15,2
2024-03-20 16:00:00,PARK_05,128,80,48,0.625,16,2
2024-03-20 16:30:00,PARK_05,128,62,66,0.484,16,2
2024-03-20 17:00:00,PARK_05,128,65,63,0.508,17,2
2024-03-20 17:30:00,PARK_05,128,71,57,0.555,17,2
2024-03-20 18:00:00,PARK_05,128,68,60,0.531,18,2
2024-03-20 18:30:00,PARK_05,128,60,68,0.469,18,2
2024-03-20 19:00:00,PARK_05,128,69,59,0.539,19,2
2024-03-20 19:30:00,PARK_05,128,63,65,0.492,19,2
2024-03-20 20:00:00,PARK_05,128,64,64,0.5,20,2
2024-03-20 20:30:00,PARK_05,128,55,73,0.43,20,2
2024-03-20 21:00:00,PARK_05,128,60,68,0.469,21,2
2024-03-20 21:30:00,PARK_05,128,50,78,0.391,21,2
2024-03-20 22:00:00,PARK_05,128,58,70,0.453,22,2
2024-03-20 22:30:00,PARK_05,128,31,97,0.242,22,2
2024-03-20 23:00:00,PARK_05,128,45,83,0.352,23,2
2024-03-20 23:30:00,PARK_05,128,37,91,0.289,23,2
2024-03-21 00:00:00,PARK_05,128,30,98,0.234,0,3
2024-03-21 00:30:00,PARK_05,128,29,99,0.227,0,3
2024-03-21 01:00:00,PARK_05,128,35,93,0.273,1,3
2024-03-21 01:30:00,PARK_05,128,37,91,0.289,1,3
2024-03-21 02:00:00,PARK_05,128,29,99,0.227,2,3
2024-03-21 02:30:00,PARK_05,128,29,99,0.227,2,3
2024-03-21 03:00:00,PARK_05,128,28,100,0.219,3,3
2024-03-21 03:30:00,PARK_05,128,24,104,0.188,3,3
2024-03-21 04:00:00,PARK_05,128,33,95,0.258,4,3
2024-03-21 04:30:00,PARK_05,128,39,89,0.305,4,3
2024-03-21 05:00:00,PARK_05,128,47,81,0.367,5,3
2024-03-21 05:30:00,PARK_05,128,57,71,0.445,5,3
2024-03-21 06:00:00,PARK_05,128,43,85,0.336,6,3
2024-03-21 06:30:00,PARK_05,128,47,81,0.367,6,3
2024-03-21 07:00:00,PARK_05,128,59,69,0.461,7,3
2024-03-21 07:30:00,PARK_05,128,64,64,0.5,7,3
2024-03-21 08:00:00,PARK_05,128,69,59,0.539,8,3
2024-03-21 08:30:00,PARK_05,128,88,40,0.688,8,3
2024-03-21 09:00:00,PARK_05,128,79,49,0.617,9,3
2024-03-21 09:30:00,PARK_05,128,84,44,0.656,9,3
2024-03-21 10:00:00,PARK_05,128,97,31,0.758,10,3
2024-03-21 10:30:00,PARK_05,128,81,47,0.633,10,3
2024-03-21 11:00:00,PARK_05,128,86,42,0.672,11,3
2024-03-21 11:30:00,PARK_05,128,86,42,0.672,11,3
2024-03-21 12:00:00,PARK_05,128,88,40,0.688,12,3
2024-03-21 12:30:00,PARK_05,128,90,38,0.703,12,3
2024-03-21 13:00:00,PARK_05,128,85,43,0.664,13,3
2024-03-21 13:30:00,PARK_05,128,69,59,0.539,13,3
2024-03-21 14:00:00,PARK_05,128,76,52,0.594,14,3
2024-03-21 14:30:00,PARK_05,128,67,61,0.523,14,3
2024-03-21 15:00:00,PARK_05,128,68,60,0.531,15,3
2024-03-21 15:30:00,PARK_05,128,76,52,0.594,15,3
2024-03-21 16:00:00,PARK_05,128,69,59,0.539,16,3
2024-03-21 16:30:00,PARK_05,128,62,66,0.484,16,3
2024-03-21 17:00:00,PARK_05,128,74,54,0.578,17,3
2024-03-21 17:30:00,PARK_05,128,66,62,0.516,17,3
2024-03-21 18:00:00,PARK_05,128,71,57,0.555,18,3
2024-03-21 18:30:00,PARK_05,128,69,59,0.539,18,3
2024-03-21 19:00:00,PARK_05,128,68,60,0.531,19,3
2024-03-21 19:30:00,PARK_05,128,60,68,0.469,19,3
2024-03-21 20:00:00,PARK_05,128,61,67,0.477,20,3
2024-03-21 20:30:00,PARK_05,128,71,57,0.555,20,3
2024-03-21 21:00:00,PARK_05,128,52,76,0.406,21,3
2024-03-21 21:30:00,PARK_05,128,58,70,0.453,21,3
2024-03-21 22:00:00,PARK_05,128,43,85,0.336,22,3
2024-03-21 22:30:00,PARK_05,128,52,76,0.406,22,3
2024-03-21 23:00:00,PARK_05,128,34,94,0.266,23,3
2024-03-21 23:30:00,PARK_05,128,35,93,0.273,23,3
2024-03-22 00:00:00,PARK_05,128,39,89,0.305,0,4
2024-03-22 00:30:00,PARK_05,128,30,98,0.234,0,4
2024-03-22 01:00:00,PARK_05,128,35,93,0.273,1,4
2024-03-22 01:30:00,PARK_05,128,28,100,0.219,1,4
2024-03-22 02:00:00,PARK_05,128,33,95,0.258,2,4
2024-03-22 02:30:00,PARK_05,128,45,83,0.352,2,4
2024-03-22 03:00:00,PARK_05,128,44,84,0.344,3,4
2024-03-22 03:30:00,PARK_05,128,47,81,0.367,3,4
2024-03-22 04:00:00,PARK_05,128,41,87,0.32,4,4
2024-03-22 04:30:00,PARK_05,128,46,82,0.359,4,4
2024-03-22 05:00:00,PARK_05,128,50,78,0.391,5,4
2024-03-22 05:30:00,PARK_05,128,44,84,0.344,5,4
2024-03-22 06:00:00,PARK_05,128,59,69,0.461,6,4
2024-03-22 06:30:00,PARK_05,128,51,77,0.398,6,4
2024-03-22 07:00:00,PARK_05,128,67,61,0.523,7,4
2024-03-22 07:30:00,PARK_05,128,69,59,0.539,7,4
2024-03-22 08:00:00,PARK_05,128,67,61,0.523,8,4
2024-03-22 08:30:00,PARK_05,128,77,51,0.602,8,4
2024-03-22 09:00:00,PARK_05,128,72,56,0.562,9,4
2024-03-22 09:30:00,PARK_05,128,90,38,0.703,9,4
2024-03-22 10:00:00,PARK_05,128,81,47,0.633,10,4
2024-03-22 10:30:00,PARK_05,128,80,48,0.625,10,4
2024-03-22 11:00:00,PARK_05,128,88,40,0.688,11,4
2024-03-22 11:30:00,PARK_05,128,83,45,0.648,11,4
2024-03-22 12:00:00,PARK_05,128,79,49,0.617,12,4
2024-03-22 12:30:00,PARK_05,128,92,36,0.719,12,4
2024-03-22 13:00:00,PARK_05,128,87,41,0.68,13,4
2024-03-22 13:30:00,PARK_05,128,69,59,0.539,13,4
2024-03-22 14:00:00,PARK_05,128,77,51,0.602,14,4
2024-03-22 14:30:00,PARK_05,128,70,58,0.547,14,4
2024-03-22 15:00:00,PARK_05,128,77,51,0.602,15,4
2024-03-22 15:30:00,PARK_05,128,80,48,0.625,15,4
2024-03-22 16:00:00,PARK_05,128,69,59,0.539,16,4
2024-03-22 16:30:00,PARK_05,128,58,70,0.453,16,4
2024-03-22 17:00:00,PARK_05,128,79,49,0.617,17,4
2024-03-22 17:30:00,PARK_05,128,76,52,0.594,17,4
2024-03-22 18:00:00,PARK_05,128,74,54,0.578,18,4
2024-03-22 18:30:00,PARK_05,128,70,58,0.547,18,4
2024-03-22 19:00:00,PARK_05,128,67,61,0.523,19,4
2024-03-22 19:30:00,PARK_05,128,68,60,0.531,19,4
2024-03-22 20:00:00,PARK_05,128,62,66,0.484,20,4
2024-03-22 20:30:00,PARK_05,128,58,70,0.453,20,4
2024-03-22 21:00:00,PARK_05,128,64,64,0.5,21,4
2024-03-22 21:30:00,PARK_05,128,49,79,0.383,21,4
2024-03-22 22:00:00,PARK_05,128,37,91,0.289,22,4
2024-03-22 22:30:00,PARK_05,128,43,85,0.336,22,4
2024-03-22 23:00:00,PARK_05,128,43,85,0.336,23,4
2024-03-22 23:30:00,PARK_05,128,23,105,0.18,23,4
2024-03-23 00:00:00,PARK_05,128,33,95,0.258,0,5
2024-03-23 00:30:00,PARK_05,128,22,106,0.172,0,5
2024-03-23 01:00:00,PARK_05,128,49,79,0.383,1,5
2024-03-23 01:30:00,PARK_05,128,49,79,0.383,1,5
2024-03-23 02:00:00,PARK_05,128,39,89,0.305,2,5
2024-03-23 02:30:00,PARK_05,128,32,96,0.25,2,5
2024-03-23 03:00:00,PARK_05,128,36,92,0.281,3,5
2024-03-23 03:30:00,PARK_05,128,41,87,0.32,3,5
2024-03-23 04:00:00,PARK_05,128,42,86,0.328,4,5
2024-03-23 04:30:00,PARK_05,128,48,80,0.375,4,5
2024-03-23 05:00:00,PARK_05,128,39,89,0.305,5,5
2024-03-23 05:30:00,PARK_05,128,50,78,0.391,5,5
2024-03-23 06:00:00,PARK_05,128,41,87,0.32,6,5
2024-03-23 06:30:00,PARK_05,128,64,64,0.5,6,5
2024-03-23 07:00:00,PARK_05,128,60,68,0.469,7,5
2024-03-23 07:30:00,PARK_05,128,70,58,0.547,7,5
2024-03-23 08:00:00,PARK_05,128,82,46,0.641,8,5
2024-03-23 08:30:00,PARK_05,128,81,47,0.633,8,5
2024-03-23 09:00:00,PARK_05,128,88,40,0.688,9,5
2024-03-23 09:30:00,PARK_05,128,83,45,0.648,9,5
2024-03-23 10:00:00,PARK_05,128,91,37,0.711,10,5
2024-03-23 10:30:00,PARK_05,128,86,42,0.672,10,5
2024-03-23 11:00:00,PARK_05,128,100,28,0.781,11,5
2024-03-23 11:30:00,PARK_05,128,88,40,0.688,11,5
2024-03-23 12:00:00,PARK_05,128,78,50,0.609,12,5
2024-03-23 12:30:00,PARK_05,128,71,57,0.555,12,5
2024-03-23 13:00:00,PARK_05,128,90,38,0.703,13,5
2024-03-23 13:30:00,PARK_05,128,70,58,0.547,13,5
2024-03-23 14:00:00,PARK_05,128,73,55,0.57,14,5
2024-03-23 14:30:00,PARK_05,128,80,48,0.625,14,5
2024-03-23 15:00:00,PARK_05,128,64,64,0.5,15,5
2024-03-23 15:30:00,PARK_05,128,66,62,0.516,15,5
2024-03-23 16:00:00,PARK_05,128,66,62,0.516,16,5
2024-03-23 16:30:00,PARK_05,128,75,53,0.586,16,5
2024-03-23 17:00:00,PARK_05,128,66,62,0.516,17,5
2024-03-23 17:30:00,PARK_05,128,66,62,0.516,17,5
2024-03-23 18:00:00,PARK_05,128,67,61,0.523,18,5
2024-03-23 18:30:00,PARK_05,128,70,58,0.547,18,5
2024-03-23 19:00:00,PARK_05,128,67,61,0.523,19,5
2024-03-23 19:30:00,PARK_05,128,54,74,0.422,19,5
2024-03-23 20:00:00,PARK_05,128,82,46,0.641,20,5
2024-03-23 20:30:00,PARK_05,128,59,69,0.461,20,5
2024-03-23 21:00:00,PARK_05,128,66,62,0.516,21,5
2024-03-23 21:30:00,PARK_05,128,56,72,0.438,21,5
2024-03-23 22:00:00,PARK_05,128,45,83,0.352,22,5
2024-03-23 22:30:00,PARK_05,128,53,75,0.414,22,5
2024-03-23 23:00:00,PARK_05,128,30,98,0.234,23,5
2024-03-23 23:30:00,PARK_05,128,30,98,0.234,23,5
2024-03-24 00:00:00,PARK_05,128,22,106,0.172,0,6
2024-03-24 00:30:00,PARK_05,128,33,95,0.258,0,6
2024-03-24 01:00:00,PARK_05,128,37,91,0.289,1,6
2024-03-24 01:30:00,PARK_05,128,39,89,0.305,1,6
2024-03-24 02:00:00,PARK_05,128,44,84,0.344,2,6
2024-03-24 02:30:00,PARK_05,128,35,93,0.273,2,6
2024-03-24 03:00:00,PARK_05,128,25,103,0.195,3,6
2024-03-24 03:30:00,PARK_05,128,47,81,0.367,3,6
2024-03-24 04:00:00,PARK_05,128,40,88,0.312,4,6
2024-03-24 04:30:00,PARK_05,128,46,82,0.359,4,6
2024-03-24 05:00:00,PARK_05,128,44,84,0.344,5,6
2024-03-24 05:30:00,PARK_05,128,48,80,0.375,5,6
2024-03-24 06:00:00,PARK_05,128,59,69,0.461,6,6
2024-03-24 06:30:00,PARK_05,128,48,80,0.375,6,6
2024-03-24 07:00:00,PARK_05,128,69,59,0.539,7,6
2024-03-24 07:30:00,PARK_05,128,61,67,0.477,7,6
2024-03-24 08:00:00,PARK_05,128,70,58,0.547,8,6
2024-03-24 08:30:00,PARK_05,128,89,39,0.695,8,6
2024-03-24 09:00:00,PARK_05,128,71,57,0.555,9,6
2024-03-24 09:30:00,PARK_05,128,83,45,0.648,9,6
2024-03-24 10:00:00,PARK_05,128,78,50,0.609,10,6
2024-03-24 10:30:00,PARK_05,128,88,40,0.688,10,6
2024-03-24 11:00:00,PARK_05,128,88,40,0.688,11,6
2024-03-24 11:30:00,PARK_05,128,89,39,0.695,11,6
2024-03-24 12:00:00,PARK_05,128,86,42,0.672,12,6
2024-03-24 12:30:00,PARK_05,128,91,37,0.711,12,6
2024-03-24 13:00:00,PARK_05,128,81,47,0.633,13,6
2024-03-24 13:30:00,PARK_05,128,78,50,0.609,13,6
2024-03-24 14:00:00,PARK_05,128,84,44,0.656,14,6
2024-03-24 14:30:00,PARK_05,128,70,58,0.547,14,6
2024-03-24 15:00:00,PARK_05,128,67,61,0.523,15,6
2024-03-24 15:30:00,PARK_05,128,62,66,0.484,15,6
2024-03-24 16:00:00,PARK_05,128,66,62,0.516,16,6
2024-03-24 16:30:00,PARK_05,128,75,53,0.586,16,6
2024-03-24 17:00:00,PARK_05,128,73,55,0.57,17,6
2024-03-24 17:30:00,PARK_05,128,74,54,0.578,17,6
2024-03-24 18:00:00,PARK_05,128,74,54,0.578,18,6
2024-03-24 18:30:00,PARK_05,128,77,51,0.602,18,6
2024-03-24 19:00:00,PARK_05,128,68,60,0.531,19,6
2024-03-24 19:30:00,PARK_05,128,67,61,0.523,19,6
2024-03-24 20:00:00,PARK_05,128,66,62,0.516,20,6
2024-03-24 20:30:00,PARK_05,128,64,64,0.5,20,6
2024-03-24 21:00:00,PARK_05,128,55,73,0.43,21,6
2024-03-24 21:30:00,PARK_05,128,61,67,0.477,21,6
2024-03-24 22:00:00,PARK_05,128,55,73,0.43,22,6
2024-03-24 22:30:00,PARK_05,128,50,78,0.391,22,6
2024-03-24 23:00:00,PARK_05,128,41,87,0.32,23,6
2024-03-24 23:30:00,PARK_05,128,30,98,0.234,23,6
2024-03-25 00:00:00,PARK_05,128,29,99,0.227,0,0
2024-03-25 00:30:00,PARK_05,128,34,94,0.266,0,0
2024-03-25 01:00:00,PARK_05,128,32,96,0.25,1,0
2024-03-25 01:30:00,PARK_05,128,37,91,0.289,1,0
2024-03-25 02:00:00,PARK_05,128,32,96,0.25,2,0
2024-03-25 02:30:00,PARK_05,128,29,99,0.227,2,0
2024-03-25 03:00:00,PARK_05,128,36,92,0.281,3,0
2024-03-25 03:30:00,PARK_05,128,30,98,0.234,3,0
2024-03-25 04:00:00,PARK_05,128,48,80,0.375,4,0
2024-03-25 04:30:00,PARK_05,128,51,77,0.398,4,0
2024-03-25 05:00:00,PARK_05,128,60,68,0.469,5,0
2024-03-25 05:30:00,PARK_05,128,32,96,0.25,5,0
2024-03-25 06:00:00,PARK_05,128,55,73,0.43,6,0
2024-03-25 06:30:00,PARK_05,128,53,75,0.414,6,0
2024-03-25 07:00:00,PARK_05,128,61,67,0.477,7,0
2024-03-25 07:30:00,PARK_05,128,59,69,0.461,7,0
2024-03-25 08:00:00,PARK_05,128,80,48,0.625,8,0
2024-03-25 08:30:00,PARK_05,128,75,53,0.586,8,0
2024-03-25 09:00:00,PARK_05,128,72,56,0.562,9,0
2024-03-25 09:30:00,PARK_05,128,85,43,0.664,9,0
2024-03-25 10:00:00,PARK_05,128,83,45,0.648,10,0
2024-03-25 10:30:00,PARK_05,128,78,50,0.609,10,0
2024-03-25 11:00:00,PARK_05,128,68,60,0.531,11,0
2024-03-25 11:30:00,PARK_05,128,91,37,0.711,11,0
2024-03-25 12:00:00,PARK_05,128,91,37,0.711,12,0
2024-03-25 12:30:00,PARK_05,128,89,39,0.695,12,0
2024-03-25 13:00:00,PARK_05,128,82,46,0.641,13,0
2024-03-25 13:30:00,PARK_05,128,81,47,0.633,13,0
2024-03-25 14:00:00,PARK_05,128,65,63,0.508,14,0
2024-03-25 14:30:00,PARK_05,128,69,59,0.539,14,0
2024-03-25 15:00:00,PARK_05,128,68,60,0.531,15,0
2024-03-25 15:30:00,PARK_05,128,77,51,0.602,15,0
2024-03-25 16:00:00,PARK_05,128,73,55,0.57,16,0
2024-03-25 16:30:00,PARK_05,128,76,52,0.594,16,0
2024-03-25 17:00:00,PARK_05,128,69,59,0.539,17,0
2024-03-25 17:30:00,PARK_05,128,69,59,0.539,17,0
2024-03-25 18:00:00,PARK_05,128,64,64,0.5,18,0
2024-03-25 18:30:00,PARK_05,128,63,65,0.492,18,0
2024-03-25 19:00:00,PARK_05,128,71,57,0.555,19,0
2024-03-25 19:30:00,PARK_05,128,53,75,0.414,19,0
2024-03-25 20:00:00,PARK_05,128,58,70,0.453,20,0
2024-03-25 20:30:00,PARK_05,128,66,62,0.516,20,0
2024-03-25 21:00:00,PARK_05,128,49,79,0.383,21,0
2024-03-25 21:30:00,PARK_05,128,53,75,0.414,21,0
2024-03-25 22:00:00,PARK_05,128,43,85,0.336,22,0
2024-03-25 22:30:00,PARK_05,128,35,93,0.273,22,0
2024-03-25 23:00:00,PARK_05,128,29,99,0.227,23,0
2024-03-25 23:30:00,PARK_05,128,39,89,0.305,23,0
2024-03-26 00:00:00,PARK_05,128,22,106,0.172,0,1
2024-03-26 00:30:00,PARK_05,128,33,95,0.258,0,1
2024-03-26 01:00:00,PARK_05,128,31,97,0.242,1,1
2024-03-26 01:30:00,PARK_05,128,29,99,0.227,1,1
2024-03-26 02:00:00,PARK_05,128,30,98,0.234,2,1
2024-03-26 02:30:00,PARK_05,128,35,93,0.273,2,1
2024-03-26 03:00:00,PARK_05,128,31,97,0.242,3,1
2024-03-26 03:30:00,PARK_05,128,37,91,0.289,3,1
2024-03-26 04:00:00,PARK_05,128,52,76,0.406,4,1
2024-03-26 04:30:00,PARK_05,128,50,78,0.391,4,1
2024-03-26 05:00:00,PARK_05,128,39,89,0.305,5,1
2024-03-26 05:30:00,PARK_05,128,53,75,0.414,5,1
2024-03-26 06:00:00,PARK_05,128,50,78,0.391,6,1
2024-03-26 06:30:00,PARK_05,128,72,56,0.562,6,1
2024-03-26 07:00:00,PARK_05,128,56,72,0.438,7,1
2024-03-26 07:30:00,PARK_05,128,64,64,0.5,7,1
2024-03-26 08:00:00,PARK_05,128,77,51,0.602,8,1
2024-03-26 08:30:00,PARK_05,128,78,50,0.609,8,1
2024-03-26 09:00:00,PARK_05,128,82,46,0.641,9,1
2024-03-26 09:30:00,PARK_05,128,83,45,0.648,9,1
2024-03-26 10:00:00,PARK_05,128,91,37,0.711,10,1
2024-03-26 10:30:00,PARK_05,128,72,56,0.562,10,1
2024-03-26 11:00:00,PARK_05,128,105,23,0.82,11,1
2024-03-26 11:30:00,PARK_05,128,83,45,0.648,11,1
2024-03-26 12:00:00,PARK_05,128,90,38,0.703,12,1
2024-03-26 12:30:00,PARK_05,128,83,45,0.648,12,1
2024-03-26 13:00:00,PARK_05,128,85,43,0.664,13,1
2024-03-26 13:30:00,PARK_05,128,86,42,0.672,13,1
2024-03-26 14:00:00,PARK_05,128,71,57,0.555,14,1
2024-03-26 14:30:00,PARK_05,128,81,47,0.633,14,1
2024-03-26 15:00:00,PARK_05,128,63,65,0.492,15,1
2024-03-26 15:30:00,PARK_05,128,64,64,0.5,15,1
2024-03-26 16:00:00,PARK_05,128,74,54,0.578,16,1
2024-03-26 16:30:00,PARK_05,128,75,53,0.586,16,1
2024-03-26 17:00:00,PARK_05,128,70,58,0.547,17,1
2024-03-26 17:30:00,PARK_05,128,72,56,0.562,17,1
2024-03-26 18:00:00,PARK_05,128,64,64,0.5,18,1
2024-03-26 18:30:00,PARK_05,128,58,70,0.453,18,1
2024-03-26 19:00:00,PARK_05,128,78,50,0.609,19,1
2024-03-26 19:30:00,PARK_05,128,50,78,0.391,19,1
2024-03-26 20:00:00,PARK_05,128,58,70,0.453,20,1
2024-03-26 20:30:00,PARK_05,128,69,59,0.539,20,1
2024-03-26 21:00:00,PARK_05,128,52,76,0.406,21,1
2024-03-26 21:30:00,PARK_05,128,47,81,0.367,21,1
2024-03-26 22:00:00,PARK_05,128,48,80,0.375,22,1
2024-03-26 22:30:00,PARK_05,128,42,86,0.328,22,1
2024-03-26 23:00:00,PARK_05,128,42,86,0.328,23,1
2024-03-26 23:30:00,PARK_05,128,28,100,0.219,23,1
2024-03-27 00:00:00,PARK_05,128,33,95,0.258,0,2
2024-03-27 00:30:00,PARK_05,128,30,98,0.234,0,2
2024-03-27 01:00:00,PARK_05,128,30,98,0.234,1,2
2024-03-27 01:30:00,PARK_05,128,28,100,0.219,1,2
2024-03-27 02:00:00,PARK_05,128,36,92,0.281,2,2
2024-03-27 02:30:00,PARK_05,128,30,98,0.234,2,2
2024-03-27 03:00:00,PARK_05,128,27,101,0.211,3,2
2024-03-27 03:30:00,PARK_05,128,21,107,0.164,3,2
2024-03-27 04:00:00,PARK_05,128,39,89,0.305,4,2
2024-03-27 04:30:00,PARK_05,128,34,94,0.266,4,2
2024-03-27 05:00:00,PARK_05,128,48,80,0.375,5,2
2024-03-27 05:30:00,PARK_05,128,50,78,0.391,5,2
2024-03-27 06:00:00,PARK_05,128,55,73,0.43,6,2
2024-03-27 06:30:00,PARK_05,128,63,65,0.492,6,2
2024-03-27 07:00:00,PARK_05,128,65,63,0.508,7,2
2024-03-27 07:30:00,PARK_05,128,61,67,0.477,7,2
2024-03-27 08:00:00,PARK_05,128,66,62,0.516,8,2
2024-03-27 08:30:00,PARK_05,128,90,38,0.703,8,2
2024-03-27 09:00:00,PARK_05,128,70,58,0.547,9,2
2024-03-27 09:30:00,PARK_05,128,86,42,0.672,9,2
2024-03-27 10:00:00,PARK_05,128,93,35,0.727,10,2
2024-03-27 10:30:00,PARK_05,128,96,32,0.75,10,2
2024-03-27 11:00:00,PARK_05,128,96,32,0.75,11,2
2024-03-27 11:30:00,PARK_05,128,92,36,0.719,11,2
2024-03-27 12:00:00,PARK_05,128,100,28,0.781,12,2
2024-03-27 12:30:00,PARK_05,128,70,58,0.547,12,2
2024-03-27 13:00:00,PARK_05,128,85,43,0.664,13,2
2024-03-27 13:30:00,PARK_05,128,88,40,0.688,13,2
2024-03-27 14:00:00,PARK_05,128,82,46,0.641,14,2
2024-03-27 14:30:00,PARK_05,128,70,58,0.547,14,2
2024-03-27 15:00:00,PARK_05,128,72,56,0.562,15,2
2024-03-27 15:30:00,PARK_05,128,69,59,0.539,15,2
2024-03-27 16:00:00,PARK_05,128,66,62,0.516,16,2
2024-03-27 16:30:00,PARK_05,128,67,61,0.523,16,2
2024-03-27 17:00:00,PARK_05,128,66,62,0.516,17,2
2024-03-27 17:30:00,PARK_05,128,77,51,0.602,17,2
2024-03-27 18:00:00,PARK_05,128,68,60,0.531,18,2
2024-03-27 18:30:00,PARK_05,128,66,62,0.516,18,2
2024-03-27 19:00:00,PARK_05,128,68,60,0.531,19,2
2024-03-27 19:30:00,PARK_05,128,70,58,0.547,19,2
2024-03-27 20:00:00,PARK_05,128,59,69,0.461,20,2
2024-03-27 20:30:00,PARK_05,128,56,72,0.438,20,2
2024-03-27 21:00:00,PARK_05,128,58,70,0.453,21,2
2024-03-27 21:30:00,PARK_05,128,54,74,0.422,21,2
2024-03-27 22:00:00,PARK_05,128,45,83,0.352,22,2
2024-03-27 22:30:00,PARK_05,128,44,84,0.344,22,2
2024-03-27 23:00:00,PARK_05,128,42,86,0.328,23,2
2024-03-27 23:30:00,PARK_05,128,47,81,0.367,23,2
2024-03-28 00:00:00,PARK_05,128,27,101,0.211,0,3
2024-03-28 00:30:00,PARK_05,128,35,93,0.273,0,3
2024-03-28 01:00:00,PARK_05,128,39,89,0.305,1,3
2024-03-28 01:30:00,PARK_05,128,44,84,0.344,1,3
2024-03-28 02:00:00,PARK_05,128,35,93,0.273,2,3
2024-03-28 02:30:00,PARK_05,128,30,98,0.234,2,3
2024-03-28 03:00:00,PARK_05,128,37,91,0.289,3,3
2024-03-28 03:30:00,PARK_05,128,41,87,0.32,3,3
2024-03-28 04:00:00,PARK_05,128,51,77,0.398,4,3
2024-03-28 04:30:00,PARK_05,128,32,96,0.25,4,3
2024-03-28 05:00:00,PARK_05,128,35,93,0.273,5,3
2024-03-28 05:30:00,PARK_05,128,44,84,0.344,5,3
2024-03-28 06:00:00,PARK_05,128,62,66,0.484,6,3
2024-03-28 06:30:00,PARK_05,128,56,72,0.438,6,3
2024-03-28 07:00:00,PARK_05,128,68,60,0.531,7,3
2024-03-28 07:30:00,PARK_05,128,66,62,0.516,7,3
2024-03-28 08:00:00,PARK_05,128,70,58,0.547,8,3
2024-03-28 08:30:00,PARK_05,128,84,44,0.656,8,3
2024-03-28 09:00:00,PARK_05,128,79,49,0.617,9,3
2024-03-28 09:30:00,PARK_05,128,92,36,0.719,9,3
2024-03-28 10:00:00,PARK_05,128,78,50,0.609,10,3
2024-03-28 10:30:00,PARK_05,128,85,43,0.664,10,3
2024-03-28 11:00:00,PARK_05,128,81,47,0.633,11,3
2024-03-28 11:30:00,PARK_05,128,91,37,0.711,11,3
2024-03-28 12:00:00,PARK_05,128,87,41,0.68,12,3
2024-03-28 12:30:00,PARK_05,128,80,48,0.625,12,3
2024-03-28 13:00:00,PARK_05,128,75,53,0.586,13,3
2024-03-28 13:30:00,PARK_05,128,70,58,0.547,13,3
2024-03-28 14:00:00,PARK_05,128,80,48,0.625,14,3
2024-03-28 14:30:00,PARK_05,128,69,59,0.539,14,3
2024-03-28 15:00:00,PARK_05,128,69,59,0.539,15,3
2024-03-28 15:30:00,PARK_05,128,69,59,0.539,15,3
2024-03-28 16:00:00,PARK_05,128,66,62,0.516,16,3
2024-03-28 16:30:00,PARK_05,128,66,62,0.516,16,3
2024-03-28 17:00:00,PARK_05,128,64,64,0.5,17,3
2024-03-28 17:30:00,PARK_05,128,72,56,0.562,17,3
2024-03-28 18:00:00,PARK_05,128,69,59,0.539,18,3
2024-03-28 18:30:00,PARK_05,128,73,55,0.57,18,3
2024-03-28 19:00:00,PARK_05,128,66,62,0.516,19,3
